paired_id,dataset,split,domain,tokenizer,tokenizer_family,en_tokens,zh_tokens,en_chars,zh_chars,en_bytes,zh_bytes,en_chars_per_token,zh_chars_per_token,en_bytes_per_token,zh_bytes_per_token,TP,context_shrinkage
flores200:devtest:479,flores200,devtest,wikibooks,byte,byte,167,122,165,56,167,122,0.9880239520958084,0.45901639344262296,1.0,1.0,0.7305389221556886,-0.3688524590163935
flores200:devtest:479,flores200,devtest,wikibooks,char,char,165,56,165,56,167,122,1.0,1.0,1.0121212121212122,2.1785714285714284,0.3393939393939394,-1.9464285714285712
flores200:devtest:480,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,28,59,135,49,135,131,4.821428571428571,0.8305084745762712,4.821428571428571,2.2203389830508473,2.107142857142857,0.5254237288135593
flores200:devtest:480,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,28,38,135,49,135,131,4.821428571428571,1.2894736842105263,4.821428571428571,3.4473684210526314,1.3571428571428572,0.26315789473684215
flores200:devtest:480,flores200,devtest,wikibooks,llama3,hf,28,42,135,49,135,131,4.821428571428571,1.1666666666666667,4.821428571428571,3.119047619047619,1.5,0.33333333333333337
flores200:devtest:480,flores200,devtest,wikibooks,qwen25,hf,30,35,135,49,135,131,4.5,1.4,4.5,3.742857142857143,1.1666666666666667,0.1428571428571429
flores200:devtest:480,flores200,devtest,wikibooks,byte,byte,135,131,135,49,135,131,1.0,0.37404580152671757,1.0,1.0,0.9703703703703703,-0.03053435114503822
flores200:devtest:480,flores200,devtest,wikibooks,char,char,135,49,135,49,135,131,1.0,1.0,1.0,2.673469387755102,0.362962962962963,-1.7551020408163263
flores200:devtest:481,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,47,91,281,79,281,231,5.9787234042553195,0.8681318681318682,5.9787234042553195,2.5384615384615383,1.9361702127659575,0.4835164835164836
flores200:devtest:481,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,48,59,281,79,281,231,5.854166666666667,1.3389830508474576,5.854166666666667,3.9152542372881354,1.2291666666666667,0.18644067796610175
flores200:devtest:481,flores200,devtest,wikibooks,llama3,hf,47,60,281,79,281,231,5.9787234042553195,1.3166666666666667,5.9787234042553195,3.85,1.2765957446808511,0.21666666666666667
flores200:devtest:481,flores200,devtest,wikibooks,qwen25,hf,47,44,281,79,281,231,5.9787234042553195,1.7954545454545454,5.9787234042553195,5.25,0.9361702127659575,-0.06818181818181812
flores200:devtest:481,flores200,devtest,wikibooks,byte,byte,281,231,281,79,281,231,1.0,0.341991341991342,1.0,1.0,0.8220640569395018,-0.21645021645021645
flores200:devtest:481,flores200,devtest,wikibooks,char,char,281,79,281,79,281,231,1.0,1.0,1.0,2.9240506329113924,0.28113879003558717,-2.556962025316456
flores200:devtest:482,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,47,86,287,78,287,230,6.1063829787234045,0.9069767441860465,6.1063829787234045,2.6744186046511627,1.8297872340425532,0.4534883720930233
flores200:devtest:482,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,47,57,287,78,287,230,6.1063829787234045,1.368421052631579,6.1063829787234045,4.035087719298246,1.2127659574468086,0.17543859649122817
flores200:devtest:482,flores200,devtest,wikibooks,llama3,hf,47,60,287,78,287,230,6.1063829787234045,1.3,6.1063829787234045,3.8333333333333335,1.2765957446808511,0.21666666666666667
flores200:devtest:482,flores200,devtest,wikibooks,qwen25,hf,47,42,287,78,287,230,6.1063829787234045,1.8571428571428572,6.1063829787234045,5.476190476190476,0.8936170212765957,-0.11904761904761907
flores200:devtest:482,flores200,devtest,wikibooks,byte,byte,287,230,287,78,287,230,1.0,0.3391304347826087,1.0,1.0,0.8013937282229965,-0.24782608695652186
flores200:devtest:482,flores200,devtest,wikibooks,char,char,287,78,287,78,287,230,1.0,1.0,1.0,2.948717948717949,0.27177700348432055,-2.6794871794871797
flores200:devtest:483,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,18,22,92,23,92,65,5.111111111111111,1.0454545454545454,5.111111111111111,2.9545454545454546,1.2222222222222223,0.18181818181818188
flores200:devtest:483,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,18,15,92,23,92,65,5.111111111111111,1.5333333333333334,5.111111111111111,4.333333333333333,0.8333333333333334,-0.19999999999999996
flores200:devtest:483,flores200,devtest,wikibooks,llama3,hf,18,17,92,23,92,65,5.111111111111111,1.3529411764705883,5.111111111111111,3.823529411764706,0.9444444444444444,-0.05882352941176472
flores200:devtest:483,flores200,devtest,wikibooks,qwen25,hf,18,12,92,23,92,65,5.111111111111111,1.9166666666666667,5.111111111111111,5.416666666666667,0.6666666666666666,-0.5
flores200:devtest:483,flores200,devtest,wikibooks,byte,byte,92,65,92,23,92,65,1.0,0.35384615384615387,1.0,1.0,0.7065217391304348,-0.41538461538461524
flores200:devtest:483,flores200,devtest,wikibooks,char,char,92,23,92,23,92,65,1.0,1.0,1.0,2.8260869565217392,0.25,-3.0
flores200:devtest:484,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,32,57,169,52,169,148,5.28125,0.9122807017543859,5.28125,2.5964912280701755,1.78125,0.4385964912280702
flores200:devtest:484,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,32,39,169,52,169,148,5.28125,1.3333333333333333,5.28125,3.7948717948717947,1.21875,0.17948717948717952
flores200:devtest:484,flores200,devtest,wikibooks,llama3,hf,32,39,169,52,169,148,5.28125,1.3333333333333333,5.28125,3.7948717948717947,1.21875,0.17948717948717952
flores200:devtest:484,flores200,devtest,wikibooks,qwen25,hf,32,36,169,52,169,148,5.28125,1.4444444444444444,5.28125,4.111111111111111,1.125,0.11111111111111116
flores200:devtest:484,flores200,devtest,wikibooks,byte,byte,169,148,169,52,169,148,1.0,0.35135135135135137,1.0,1.0,0.8757396449704142,-0.14189189189189189
flores200:devtest:484,flores200,devtest,wikibooks,char,char,169,52,169,52,169,148,1.0,1.0,1.0,2.8461538461538463,0.3076923076923077,-2.25
flores200:devtest:485,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,30,59,169,49,169,145,5.633333333333334,0.8305084745762712,5.633333333333334,2.457627118644068,1.9666666666666666,0.4915254237288136
flores200:devtest:485,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,30,38,169,49,169,145,5.633333333333334,1.2894736842105263,5.633333333333334,3.8157894736842106,1.2666666666666666,0.21052631578947367
flores200:devtest:485,flores200,devtest,wikibooks,llama3,hf,30,40,169,49,169,145,5.633333333333334,1.225,5.633333333333334,3.625,1.3333333333333333,0.25
flores200:devtest:485,flores200,devtest,wikibooks,qwen25,hf,30,29,169,49,169,145,5.633333333333334,1.6896551724137931,5.633333333333334,5.0,0.9666666666666667,-0.034482758620689724
flores200:devtest:485,flores200,devtest,wikibooks,byte,byte,169,145,169,49,169,145,1.0,0.33793103448275863,1.0,1.0,0.8579881656804734,-0.16551724137931023
flores200:devtest:485,flores200,devtest,wikibooks,char,char,169,49,169,49,169,145,1.0,1.0,1.0,2.9591836734693877,0.28994082840236685,-2.4489795918367347
flores200:devtest:486,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,28,47,113,35,113,105,4.035714285714286,0.7446808510638298,4.035714285714286,2.234042553191489,1.6785714285714286,0.4042553191489362
flores200:devtest:486,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,27,30,113,35,113,105,4.185185185185185,1.1666666666666667,4.185185185185185,3.5,1.1111111111111112,0.10000000000000009
flores200:devtest:486,flores200,devtest,wikibooks,llama3,hf,28,30,113,35,113,105,4.035714285714286,1.1666666666666667,4.035714285714286,3.5,1.0714285714285714,0.06666666666666665
flores200:devtest:486,flores200,devtest,wikibooks,qwen25,hf,28,24,113,35,113,105,4.035714285714286,1.4583333333333333,4.035714285714286,4.375,0.8571428571428571,-0.16666666666666674
flores200:devtest:486,flores200,devtest,wikibooks,byte,byte,113,105,113,35,113,105,1.0,0.3333333333333333,1.0,1.0,0.9292035398230089,-0.07619047619047614
flores200:devtest:486,flores200,devtest,wikibooks,char,char,113,35,113,35,113,105,1.0,1.0,1.0,3.0,0.30973451327433627,-2.2285714285714286
flores200:devtest:487,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,44,88,233,75,233,215,5.295454545454546,0.8522727272727273,5.295454545454546,2.4431818181818183,2.0,0.5
flores200:devtest:487,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,45,63,233,75,233,215,5.177777777777778,1.1904761904761905,5.177777777777778,3.4126984126984126,1.4,0.2857142857142857
flores200:devtest:487,flores200,devtest,wikibooks,llama3,hf,44,63,233,75,233,215,5.295454545454546,1.1904761904761905,5.295454545454546,3.4126984126984126,1.4318181818181819,0.3015873015873016
flores200:devtest:487,flores200,devtest,wikibooks,qwen25,hf,44,46,233,75,233,215,5.295454545454546,1.6304347826086956,5.295454545454546,4.673913043478261,1.0454545454545454,0.04347826086956519
flores200:devtest:487,flores200,devtest,wikibooks,byte,byte,233,215,233,75,233,215,1.0,0.3488372093023256,1.0,1.0,0.9227467811158798,-0.08372093023255811
flores200:devtest:487,flores200,devtest,wikibooks,char,char,233,75,233,75,233,215,1.0,1.0,1.0,2.8666666666666667,0.3218884120171674,-2.1066666666666665
flores200:devtest:488,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,28,55,152,40,152,118,5.428571428571429,0.7272727272727273,5.428571428571429,2.1454545454545455,1.9642857142857142,0.49090909090909085
flores200:devtest:488,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,29,34,152,40,152,118,5.241379310344827,1.1764705882352942,5.241379310344827,3.4705882352941178,1.1724137931034482,0.1470588235294117
flores200:devtest:488,flores200,devtest,wikibooks,llama3,hf,28,36,152,40,152,118,5.428571428571429,1.1111111111111112,5.428571428571429,3.2777777777777777,1.2857142857142858,0.22222222222222232
flores200:devtest:488,flores200,devtest,wikibooks,qwen25,hf,28,23,152,40,152,118,5.428571428571429,1.7391304347826086,5.428571428571429,5.130434782608695,0.8214285714285714,-0.21739130434782616
flores200:devtest:488,flores200,devtest,wikibooks,byte,byte,152,118,152,40,152,118,1.0,0.3389830508474576,1.0,1.0,0.7763157894736842,-0.2881355932203391
flores200:devtest:488,flores200,devtest,wikibooks,char,char,152,40,152,40,152,118,1.0,1.0,1.0,2.95,0.2631578947368421,-2.8000000000000003
flores200:devtest:489,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,28,43,103,41,103,99,3.6785714285714284,0.9534883720930233,3.6785714285714284,2.302325581395349,1.5357142857142858,0.34883720930232565
flores200:devtest:489,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,29,32,103,41,103,99,3.5517241379310347,1.28125,3.5517241379310347,3.09375,1.103448275862069,0.09375
flores200:devtest:489,flores200,devtest,wikibooks,llama3,hf,28,32,103,41,103,99,3.6785714285714284,1.28125,3.6785714285714284,3.09375,1.1428571428571428,0.125
flores200:devtest:489,flores200,devtest,wikibooks,qwen25,hf,32,29,103,41,103,99,3.21875,1.4137931034482758,3.21875,3.413793103448276,0.90625,-0.10344827586206895
flores200:devtest:489,flores200,devtest,wikibooks,byte,byte,103,99,103,41,103,99,1.0,0.41414141414141414,1.0,1.0,0.9611650485436893,-0.04040404040404044
flores200:devtest:489,flores200,devtest,wikibooks,char,char,103,41,103,41,103,99,1.0,1.0,1.0,2.4146341463414633,0.39805825242718446,-1.5121951219512195
flores200:devtest:490,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,37,62,195,50,195,144,5.27027027027027,0.8064516129032258,5.27027027027027,2.3225806451612905,1.6756756756756757,0.4032258064516129
flores200:devtest:490,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,36,42,195,50,195,144,5.416666666666667,1.1904761904761905,5.416666666666667,3.4285714285714284,1.1666666666666667,0.1428571428571429
flores200:devtest:490,flores200,devtest,wikibooks,llama3,hf,37,43,195,50,195,144,5.27027027027027,1.1627906976744187,5.27027027027027,3.3488372093023258,1.162162162162162,0.13953488372093015
flores200:devtest:490,flores200,devtest,wikibooks,qwen25,hf,37,33,195,50,195,144,5.27027027027027,1.5151515151515151,5.27027027027027,4.363636363636363,0.8918918918918919,-0.12121212121212133
flores200:devtest:490,flores200,devtest,wikibooks,byte,byte,195,144,195,50,195,144,1.0,0.3472222222222222,1.0,1.0,0.7384615384615385,-0.3541666666666665
flores200:devtest:490,flores200,devtest,wikibooks,char,char,195,50,195,50,195,144,1.0,1.0,1.0,2.88,0.2564102564102564,-2.9000000000000004
flores200:devtest:491,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,22,36,108,28,108,82,4.909090909090909,0.7777777777777778,4.909090909090909,2.2777777777777777,1.6363636363636365,0.38888888888888895
flores200:devtest:491,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,22,23,108,28,108,82,4.909090909090909,1.2173913043478262,4.909090909090909,3.5652173913043477,1.0454545454545454,0.04347826086956519
flores200:devtest:491,flores200,devtest,wikibooks,llama3,hf,22,24,108,28,108,82,4.909090909090909,1.1666666666666667,4.909090909090909,3.4166666666666665,1.0909090909090908,0.08333333333333326
flores200:devtest:491,flores200,devtest,wikibooks,qwen25,hf,22,19,108,28,108,82,4.909090909090909,1.4736842105263157,4.909090909090909,4.315789473684211,0.8636363636363636,-0.1578947368421053
flores200:devtest:491,flores200,devtest,wikibooks,byte,byte,108,82,108,28,108,82,1.0,0.34146341463414637,1.0,1.0,0.7592592592592593,-0.31707317073170715
flores200:devtest:491,flores200,devtest,wikibooks,char,char,108,28,108,28,108,82,1.0,1.0,1.0,2.9285714285714284,0.25925925925925924,-2.857142857142857
flores200:devtest:492,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,25,34,89,29,89,61,3.56,0.8529411764705882,3.56,1.7941176470588236,1.36,0.26470588235294124
flores200:devtest:492,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,25,22,89,29,89,61,3.56,1.3181818181818181,3.56,2.772727272727273,0.88,-0.13636363636363646
flores200:devtest:492,flores200,devtest,wikibooks,llama3,hf,25,22,89,29,89,61,3.56,1.3181818181818181,3.56,2.772727272727273,0.88,-0.13636363636363646
flores200:devtest:492,flores200,devtest,wikibooks,qwen25,hf,28,24,89,29,89,61,3.1785714285714284,1.2083333333333333,3.1785714285714284,2.5416666666666665,0.8571428571428571,-0.16666666666666674
flores200:devtest:492,flores200,devtest,wikibooks,byte,byte,89,61,89,29,89,61,1.0,0.47540983606557374,1.0,1.0,0.6853932584269663,-0.459016393442623
flores200:devtest:492,flores200,devtest,wikibooks,char,char,89,29,89,29,89,61,1.0,1.0,1.0,2.103448275862069,0.3258426966292135,-2.068965517241379
flores200:devtest:493,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,16,25,83,18,83,52,5.1875,0.72,5.1875,2.08,1.5625,0.36
flores200:devtest:493,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,15,15,83,18,83,52,5.533333333333333,1.2,5.533333333333333,3.466666666666667,1.0,0.0
flores200:devtest:493,flores200,devtest,wikibooks,llama3,hf,16,17,83,18,83,52,5.1875,1.0588235294117647,5.1875,3.0588235294117645,1.0625,0.05882352941176472
flores200:devtest:493,flores200,devtest,wikibooks,qwen25,hf,16,12,83,18,83,52,5.1875,1.5,5.1875,4.333333333333333,0.75,-0.33333333333333326
flores200:devtest:493,flores200,devtest,wikibooks,byte,byte,83,52,83,18,83,52,1.0,0.34615384615384615,1.0,1.0,0.6265060240963856,-0.596153846153846
flores200:devtest:493,flores200,devtest,wikibooks,char,char,83,18,83,18,83,52,1.0,1.0,1.0,2.888888888888889,0.21686746987951808,-3.6111111111111107
flores200:devtest:494,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,24,33,102,32,102,76,4.25,0.9696969696969697,4.25,2.303030303030303,1.375,0.2727272727272727
flores200:devtest:494,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,24,23,102,32,102,76,4.25,1.391304347826087,4.25,3.3043478260869565,0.9583333333333334,-0.04347826086956519
flores200:devtest:494,flores200,devtest,wikibooks,llama3,hf,24,24,102,32,102,76,4.25,1.3333333333333333,4.25,3.1666666666666665,1.0,0.0
flores200:devtest:494,flores200,devtest,wikibooks,qwen25,hf,26,23,102,32,102,76,3.923076923076923,1.391304347826087,3.923076923076923,3.3043478260869565,0.8846153846153846,-0.1304347826086958
flores200:devtest:494,flores200,devtest,wikibooks,byte,byte,102,76,102,32,102,76,1.0,0.42105263157894735,1.0,1.0,0.7450980392156863,-0.3421052631578947
flores200:devtest:494,flores200,devtest,wikibooks,char,char,102,32,102,32,102,76,1.0,1.0,1.0,2.375,0.3137254901960784,-2.1875
flores200:devtest:495,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,42,70,203,55,203,161,4.833333333333333,0.7857142857142857,4.833333333333333,2.3,1.6666666666666667,0.4
flores200:devtest:495,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,42,43,203,55,203,161,4.833333333333333,1.2790697674418605,4.833333333333333,3.744186046511628,1.0238095238095237,0.023255813953488302
flores200:devtest:495,flores200,devtest,wikibooks,llama3,hf,42,45,203,55,203,161,4.833333333333333,1.2222222222222223,4.833333333333333,3.577777777777778,1.0714285714285714,0.06666666666666665
flores200:devtest:495,flores200,devtest,wikibooks,qwen25,hf,42,36,203,55,203,161,4.833333333333333,1.5277777777777777,4.833333333333333,4.472222222222222,0.8571428571428571,-0.16666666666666674
flores200:devtest:495,flores200,devtest,wikibooks,byte,byte,203,161,203,55,203,161,1.0,0.3416149068322981,1.0,1.0,0.7931034482758621,-0.26086956521739135
flores200:devtest:495,flores200,devtest,wikibooks,char,char,203,55,203,55,203,161,1.0,1.0,1.0,2.9272727272727272,0.270935960591133,-2.690909090909091
flores200:devtest:496,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,28,41,150,35,150,103,5.357142857142857,0.8536585365853658,5.357142857142857,2.5121951219512195,1.4642857142857142,0.31707317073170727
flores200:devtest:496,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,27,27,150,35,150,103,5.555555555555555,1.2962962962962963,5.555555555555555,3.814814814814815,1.0,0.0
flores200:devtest:496,flores200,devtest,wikibooks,llama3,hf,28,27,150,35,150,103,5.357142857142857,1.2962962962962963,5.357142857142857,3.814814814814815,0.9642857142857143,-0.03703703703703698
flores200:devtest:496,flores200,devtest,wikibooks,qwen25,hf,28,20,150,35,150,103,5.357142857142857,1.75,5.357142857142857,5.15,0.7142857142857143,-0.3999999999999999
flores200:devtest:496,flores200,devtest,wikibooks,byte,byte,150,103,150,35,150,103,1.0,0.33980582524271846,1.0,1.0,0.6866666666666666,-0.4563106796116505
flores200:devtest:496,flores200,devtest,wikibooks,char,char,150,35,150,35,150,103,1.0,1.0,1.0,2.942857142857143,0.23333333333333334,-3.2857142857142856
flores200:devtest:497,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,35,68,184,66,184,192,5.257142857142857,0.9705882352941176,5.257142857142857,2.823529411764706,1.9428571428571428,0.48529411764705876
flores200:devtest:497,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,34,52,184,66,184,192,5.411764705882353,1.2692307692307692,5.411764705882353,3.6923076923076925,1.5294117647058822,0.34615384615384615
flores200:devtest:497,flores200,devtest,wikibooks,llama3,hf,35,53,184,66,184,192,5.257142857142857,1.2452830188679245,5.257142857142857,3.6226415094339623,1.5142857142857142,0.3396226415094339
flores200:devtest:497,flores200,devtest,wikibooks,qwen25,hf,35,36,184,66,184,192,5.257142857142857,1.8333333333333333,5.257142857142857,5.333333333333333,1.0285714285714285,0.02777777777777768
flores200:devtest:497,flores200,devtest,wikibooks,byte,byte,184,192,184,66,184,192,1.0,0.34375,1.0,1.0,1.0434782608695652,0.04166666666666663
flores200:devtest:497,flores200,devtest,wikibooks,char,char,184,66,184,66,184,192,1.0,1.0,1.0,2.909090909090909,0.358695652173913,-1.787878787878788
flores200:devtest:498,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,21,50,120,44,120,128,5.714285714285714,0.88,5.714285714285714,2.56,2.380952380952381,0.5800000000000001
flores200:devtest:498,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,21,33,120,44,120,128,5.714285714285714,1.3333333333333333,5.714285714285714,3.878787878787879,1.5714285714285714,0.36363636363636365
flores200:devtest:498,flores200,devtest,wikibooks,llama3,hf,21,34,120,44,120,128,5.714285714285714,1.2941176470588236,5.714285714285714,3.764705882352941,1.619047619047619,0.38235294117647056
flores200:devtest:498,flores200,devtest,wikibooks,qwen25,hf,21,27,120,44,120,128,5.714285714285714,1.6296296296296295,5.714285714285714,4.7407407407407405,1.2857142857142858,0.22222222222222232
flores200:devtest:498,flores200,devtest,wikibooks,byte,byte,120,128,120,44,120,128,1.0,0.34375,1.0,1.0,1.0666666666666667,0.0625
flores200:devtest:498,flores200,devtest,wikibooks,char,char,120,44,120,44,120,128,1.0,1.0,1.0,2.909090909090909,0.36666666666666664,-1.7272727272727275
flores200:devtest:499,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,24,59,138,49,138,143,5.75,0.8305084745762712,5.75,2.4237288135593222,2.4583333333333335,0.5932203389830508
flores200:devtest:499,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,24,37,138,49,138,143,5.75,1.3243243243243243,5.75,3.864864864864865,1.5416666666666667,0.3513513513513514
flores200:devtest:499,flores200,devtest,wikibooks,llama3,hf,24,37,138,49,138,143,5.75,1.3243243243243243,5.75,3.864864864864865,1.5416666666666667,0.3513513513513514
flores200:devtest:499,flores200,devtest,wikibooks,qwen25,hf,24,32,138,49,138,143,5.75,1.53125,5.75,4.46875,1.3333333333333333,0.25
flores200:devtest:499,flores200,devtest,wikibooks,byte,byte,138,143,138,49,138,143,1.0,0.34265734265734266,1.0,1.0,1.036231884057971,0.03496503496503489
flores200:devtest:499,flores200,devtest,wikibooks,char,char,138,49,138,49,138,143,1.0,1.0,1.0,2.9183673469387754,0.35507246376811596,-1.816326530612245
flores200:devtest:500,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,24,41,108,36,108,104,4.5,0.8780487804878049,4.5,2.5365853658536586,1.7083333333333333,0.41463414634146334
flores200:devtest:500,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,24,29,108,36,108,104,4.5,1.2413793103448276,4.5,3.586206896551724,1.2083333333333333,0.17241379310344818
flores200:devtest:500,flores200,devtest,wikibooks,llama3,hf,24,30,108,36,108,104,4.5,1.2,4.5,3.466666666666667,1.25,0.19999999999999996
flores200:devtest:500,flores200,devtest,wikibooks,qwen25,hf,24,23,108,36,108,104,4.5,1.565217391304348,4.5,4.521739130434782,0.9583333333333334,-0.04347826086956519
flores200:devtest:500,flores200,devtest,wikibooks,byte,byte,108,104,108,36,108,104,1.0,0.34615384615384615,1.0,1.0,0.9629629629629629,-0.03846153846153855
flores200:devtest:500,flores200,devtest,wikibooks,char,char,108,36,108,36,108,104,1.0,1.0,1.0,2.888888888888889,0.3333333333333333,-2.0
flores200:devtest:501,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,29,48,156,43,156,127,5.379310344827586,0.8958333333333334,5.379310344827586,2.6458333333333335,1.6551724137931034,0.39583333333333337
flores200:devtest:501,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,29,35,156,43,156,127,5.379310344827586,1.2285714285714286,5.379310344827586,3.6285714285714286,1.206896551724138,0.17142857142857137
flores200:devtest:501,flores200,devtest,wikibooks,llama3,hf,29,36,156,43,156,127,5.379310344827586,1.1944444444444444,5.379310344827586,3.5277777777777777,1.2413793103448276,0.19444444444444442
flores200:devtest:501,flores200,devtest,wikibooks,qwen25,hf,29,26,156,43,156,127,5.379310344827586,1.6538461538461537,5.379310344827586,4.884615384615385,0.896551724137931,-0.11538461538461542
flores200:devtest:501,flores200,devtest,wikibooks,byte,byte,156,127,156,43,156,127,1.0,0.33858267716535434,1.0,1.0,0.8141025641025641,-0.22834645669291342
flores200:devtest:501,flores200,devtest,wikibooks,char,char,156,43,156,43,156,127,1.0,1.0,1.0,2.953488372093023,0.27564102564102566,-2.627906976744186
flores200:devtest:502,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,31,58,150,49,150,143,4.838709677419355,0.8448275862068966,4.838709677419355,2.4655172413793105,1.8709677419354838,0.4655172413793103
flores200:devtest:502,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,29,42,150,49,150,143,5.172413793103448,1.1666666666666667,5.172413793103448,3.4047619047619047,1.4482758620689655,0.30952380952380953
flores200:devtest:502,flores200,devtest,wikibooks,llama3,hf,31,42,150,49,150,143,4.838709677419355,1.1666666666666667,4.838709677419355,3.4047619047619047,1.3548387096774193,0.26190476190476186
flores200:devtest:502,flores200,devtest,wikibooks,qwen25,hf,31,30,150,49,150,143,4.838709677419355,1.6333333333333333,4.838709677419355,4.766666666666667,0.967741935483871,-0.033333333333333215
flores200:devtest:502,flores200,devtest,wikibooks,byte,byte,150,143,150,49,150,143,1.0,0.34265734265734266,1.0,1.0,0.9533333333333334,-0.04895104895104896
flores200:devtest:502,flores200,devtest,wikibooks,char,char,150,49,150,49,150,143,1.0,1.0,1.0,2.9183673469387754,0.32666666666666666,-2.061224489795918
flores200:devtest:503,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,49,90,244,76,244,224,4.979591836734694,0.8444444444444444,4.979591836734694,2.488888888888889,1.836734693877551,0.4555555555555556
flores200:devtest:503,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,49,54,244,76,244,224,4.979591836734694,1.4074074074074074,4.979591836734694,4.148148148148148,1.1020408163265305,0.09259259259259245
flores200:devtest:503,flores200,devtest,wikibooks,llama3,hf,49,62,244,76,244,224,4.979591836734694,1.2258064516129032,4.979591836734694,3.6129032258064515,1.2653061224489797,0.20967741935483875
flores200:devtest:503,flores200,devtest,wikibooks,qwen25,hf,49,40,244,76,244,224,4.979591836734694,1.9,4.979591836734694,5.6,0.8163265306122449,-0.22499999999999987
flores200:devtest:503,flores200,devtest,wikibooks,byte,byte,244,224,244,76,244,224,1.0,0.3392857142857143,1.0,1.0,0.9180327868852459,-0.08928571428571419
flores200:devtest:503,flores200,devtest,wikibooks,char,char,244,76,244,76,244,224,1.0,1.0,1.0,2.9473684210526314,0.3114754098360656,-2.2105263157894735
flores200:devtest:504,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,49,110,247,82,247,232,5.040816326530612,0.7454545454545455,5.040816326530612,2.109090909090909,2.2448979591836733,0.5545454545454545
flores200:devtest:504,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,48,60,247,82,247,232,5.145833333333333,1.3666666666666667,5.145833333333333,3.8666666666666667,1.25,0.19999999999999996
flores200:devtest:504,flores200,devtest,wikibooks,llama3,hf,49,62,247,82,247,232,5.040816326530612,1.3225806451612903,5.040816326530612,3.7419354838709675,1.2653061224489797,0.20967741935483875
flores200:devtest:504,flores200,devtest,wikibooks,qwen25,hf,49,49,247,82,247,232,5.040816326530612,1.6734693877551021,5.040816326530612,4.73469387755102,1.0,0.0
flores200:devtest:504,flores200,devtest,wikibooks,byte,byte,247,232,247,82,247,232,1.0,0.35344827586206895,1.0,1.0,0.9392712550607287,-0.06465517241379315
flores200:devtest:504,flores200,devtest,wikibooks,char,char,247,82,247,82,247,232,1.0,1.0,1.0,2.8292682926829267,0.3319838056680162,-2.012195121951219
flores200:devtest:505,flores200,devtest,wikibooks,tiktoken_cl100k,tiktoken,18,44,104,31,104,91,5.777777777777778,0.7045454545454546,5.777777777777778,2.0681818181818183,2.4444444444444446,0.5909090909090909
flores200:devtest:505,flores200,devtest,wikibooks,tiktoken_o200k,tiktoken,18,26,104,31,104,91,5.777777777777778,1.1923076923076923,5.777777777777778,3.5,1.4444444444444444,0.3076923076923077
